all_cc_inx,VAdjMat,MDEC.12,nAtomLAC,nAtomLC,khs.ssCH2,Kier1,Kier2,FMF,VP.1,C2SP3,nAtom,nAcid,mz
all-cc-1889,0.445265005,-0.258472205,0.928031155,0.80119054,0.695269289,0.513281125,0.515696958,-1.370023998,0.308716307,0.613187467,0.399110104,1.675768677,0.480246793
all-cc-1890,0.555161596,0.94549902,1.255622655,0.970325807,0.779993271,0.637895459,0.569163957,-1.370023998,0.6045969,0.527886427,0.638161569,0.50232874,0.585122005
all-cc-1891,0.803871362,1.937400877,0.109052406,0.716622906,1.118889201,0.949431294,0.823225812,-1.370023998,0.942157666,0.869090585,0.948928473,0.50232874,0.899054305
all-cc-1893,1.063275783,0.42224898,1.255622655,1.05489344,1.288337165,1.137737399,1.077362235,-0.956399574,1.179403522,1.636799938,1.283600524,-0.671111197,1.117309957
all-cc-1894,1.063275783,0.4037055,0.600439656,1.224028707,1.542509112,1.323274296,1.315935956,-1.370023998,1.182743622,1.466197859,1.235790231,1.675768677,1.273892334
all-cc-1895,1.18026725,2.42482358,1.255622655,1.477731608,1.796681059,1.510195797,1.432594964,-1.370023998,1.648646602,1.722100977,1.666082868,0.50232874,1.435700852
all-cc-1896,1.217644627,2.356271432,0.928031155,1.562299241,1.627233095,1.572502964,1.501222088,-1.370023998,1.574138806,1.38089682,1.570462282,0.50232874,1.492142097
all-cc-1897,1.254266854,0.473755347,1.255622655,1.900569775,1.966129024,1.634810131,1.863006435,-1.370023998,1.629798652,1.722100977,1.642177722,0.50232874,1.553174429
all-cc-1898,1.254266854,0.473755347,1.255622655,1.900569775,1.966129024,1.634810131,1.863006435,-1.370023998,1.586937887,1.722100977,1.642177722,0.50232874,1.553174429
all-cc-1899,1.290163841,2.419265122,1.255622655,1.731434508,1.966129024,1.697117298,1.638922341,-1.370023998,1.772592188,1.722100977,1.761703454,0.50232874,1.623014946
all-cc-1900,1.325363754,0.472257372,1.255622655,1.900569775,1.966129024,1.759424465,1.901086408,-1.370023998,1.657883374,1.807402017,1.713893161,0.50232874,1.688205341
all-cc-1902,1.359893152,2.487523271,1.255622655,1.900569775,1.966129024,1.821731632,1.777171236,-1.370023998,1.868106779,1.722100977,1.85732404,0.50232874,1.736357086
all-cc-1904,1.359893152,2.487523271,1.255622655,1.900569775,1.966129024,1.821731632,1.777171236,-1.370023998,1.868106779,1.722100977,1.85732404,0.50232874,1.736357089
all-cc-1905,1.359893152,-0.065518504,-0.873722093,0.885758173,-0.236694517,1.285255612,0.364719924,-0.5184443,0.921398309,-0.325123965,0.685971862,4.022648551,1.838883132
all-cc-1906,0.266818887,0.372189442,0.109052406,-0.38275633,-0.067246552,-0.338941636,-0.586676626,0.658326546,-0.063552179,-0.069220847,-0.102897972,-0.671111197,-0.203962221
all-cc-1907,-0.9282211,-0.13106054,-1.201313593,-0.551891597,-0.406142482,-0.545940714,-0.556149565,-1.370023998,-0.614052566,-0.666328122,-0.557095755,0.50232874,-0.661878718
all-cc-1908,-0.406728708,0.249682602,1.255622655,0.209217105,0.271649377,-0.234404879,0.277849723,-1.370023998,-0.251725622,0.27198331,-0.126803119,-0.671111197,-0.500014377
all-cc-1909,-0.153376842,-0.332219833,1.583214155,0.293784739,0.102201412,-0.231695872,0.006921159,-0.965391409,-0.195533834,0.27198331,-0.126803119,0.50232874,-0.386830749
all-cc-1910,-1.05328714,-0.479379256,-1.037517843,-0.63645923,-0.490866464,-0.608247881,-0.564402865,-1.370023998,-0.851791332,-0.581027083,-0.676621488,0.50232874,-0.731630242
all-cc-1911,0.607708422,-0.556275961,-0.873722093,0.209217105,-0.406142482,0.175906889,-0.106205362,0.322075921,-0.040667771,-0.410425005,-0.055087679,1.675768677,0.314303581
all-cc-1912,2.474139264,-0.928406444,0.928031155,1.139461074,0.356373359,3.563892961,1.371321413,0.16438919,2.897773368,0.613187467,2.885245339,2.849208614,4.215203556
all-cc-1913,0.068869117,0.324627727,2.238397154,0.716622906,1.118889201,0.139438123,0.716594026,-1.370023998,0.292165126,1.124993702,0.399110104,-0.671111197,-0.116080156
all-cc-1914,-1.854214417,-0.544493598,-0.873722093,-0.890162131,-0.490866464,-0.919783716,-0.751522752,-1.370023998,-1.08197803,-0.581027083,-0.915672953,0.50232874,-1.041116975
all-cc-1915,0.266818887,0.785775979,0.436643906,0.547487639,0.525821324,0.326359624,0.240719772,-1.370023998,0.28860633,0.27198331,0.327394665,0.50232874,0.19282578
all-cc-1919,0.803871362,1.937400877,0.109052406,0.716622906,1.118889201,0.949431294,0.823225812,-1.370023998,0.942157666,0.869090585,0.948928473,0.50232874,0.80328577
all-cc-1921,1.18026725,2.42482358,1.255622655,1.477731608,1.796681059,1.510195797,1.432594964,-1.370023998,1.648646602,1.722100977,1.666082868,0.50232874,1.339932317
all-cc-1922,1.217644627,2.356271432,0.928031155,1.562299241,1.627233095,1.572502964,1.501222088,-1.370023998,1.574138806,1.38089682,1.570462282,0.50232874,1.396373562
all-cc-1923,-0.499710041,0.738959425,-0.218539094,-0.551891597,-0.660314429,-0.480354223,-0.591402694,-0.390387203,-0.62636778,-0.666328122,-0.509285463,0.50232874,-0.535468126
all-cc-1924,0.266818887,-0.606258226,-0.709926343,-0.38275633,-0.575590446,-0.190619462,-0.400691047,0.468306778,-0.222471552,-0.239822926,-0.174613412,-0.671111197,0.01354653
all-cc-1925,-1.490450905,-0.129835544,-0.873722093,-1.059297398,-0.490866464,-1.125757822,-0.91433374,0.801504232,-0.89300496,-0.495726044,-0.820052367,-0.671111197,-1.093172293
all-cc-1926,-1.663223345,0.602508675,-0.382334844,-0.805594497,-0.575590446,-0.857476549,-0.69343102,-1.370023998,-0.943404267,-0.581027083,-0.748336927,-0.671111197,-1.014705833
all-cc-1927,0.203207497,-0.316539552,-0.709926343,-0.38275633,-0.575590446,-0.092306391,-0.261837394,0.123619758,-0.299628141,-0.325123965,-0.222423705,-0.671111197,0.00476497
all-cc-1928,1.254266854,0.473755347,1.255622655,1.900569775,1.966129024,1.634810131,1.863006435,-1.370023998,1.629798652,1.722100977,1.642177722,0.50232874,1.457405894
all-cc-1929,1.254266854,0.473755347,1.255622655,1.900569775,1.966129024,1.634810131,1.863006435,-1.370023998,1.586937887,1.722100977,1.642177722,0.50232874,1.457405894
all-cc-1930,1.290163841,2.419265122,1.255622655,1.731434508,1.966129024,1.697117298,1.638922341,-1.370023998,1.772592188,1.722100977,1.761703454,0.50232874,1.527246412
all-cc-1931,1.325363754,0.472257372,1.255622655,1.900569775,1.966129024,1.759424465,1.901086408,-1.370023998,1.657883374,1.807402017,1.713893161,0.50232874,1.592436806
all-cc-1932,-0.406728708,-0.295285873,1.255622655,0.124649472,0.186925395,-0.234404879,0.154902506,-1.370023998,-0.315490878,0.18668227,-0.222423705,0.50232874,-0.404404367
all-cc-1933,-0.406728708,-0.269984053,1.255622655,0.124649472,0.186925395,-0.234404879,0.154902506,-1.370023998,-0.315490878,0.18668227,-0.222423705,0.50232874,-0.404404367
all-cc-1936,0.068869117,-0.337087252,1.910805654,0.462920006,-0.321418499,0.139438123,0.371059981,-1.370023998,-0.172992041,-0.069220847,-0.031182533,0.50232874,-0.047131846
all-cc-1937,0.068869117,-0.30686847,1.910805654,0.462920006,-0.321418499,0.139438123,0.371059981,-1.370023998,-0.172992041,-0.069220847,-0.031182533,0.50232874,-0.047131846
all-cc-1938,0.266818887,-0.247208741,1.583214155,0.293784739,0.01747743,0.326359624,0.485033433,-1.370023998,0.17460924,0.18668227,0.160058639,1.675768677,0.227401851
all-cc-1939,1.325363754,0.472257372,1.255622655,1.900569775,1.966129024,1.759424465,1.901086408,-1.370023998,1.657883374,1.807402017,1.713893161,0.50232874,1.592436806
all-cc-1940,0.501045978,-0.246353475,1.583214155,0.462920006,0.102201412,0.575588292,0.669938947,-1.370023998,0.34529159,0.18668227,0.327394665,1.675768677,0.475826717
all-cc-1941,0.068869117,-0.345934628,1.091826905,0.040081838,-0.151970535,-0.045086949,-0.014294245,-0.654135571,-0.155172521,0.101381231,-0.055087679,0.50232874,-0.082007504
all-cc-1942,-0.318284895,-0.230204715,1.583214155,0.293784739,0.102201412,-0.172097712,0.350940227,-1.370023998,-0.264822749,0.101381231,-0.150708265,0.50232874,-0.360747101
all-cc-1943,0.501045978,1.04103414,1.255622655,0.970325807,0.864717254,0.575588292,0.583142002,-1.370023998,0.614246736,0.613187467,0.662066716,0.50232874,0.524221559
all-cc-1944,0.068869117,-0.341648512,1.091826905,0.040081838,0.01747743,-0.215602125,-0.190430337,-0.501412706,-0.106113337,0.27198331,-0.078992826,0.50232874,-0.151692416
all-cc-1945,-0.002227783,-0.341648512,1.091826905,0.040081838,0.01747743,-0.107298258,-0.076661887,-0.749587361,-0.146548815,0.18668227,-0.078992826,0.50232874,-0.151692416
all-cc-1946,0.068869117,-0.362446083,1.091826905,0.040081838,0.01747743,-0.215602125,-0.239935698,-0.377325379,-0.111904358,0.27198331,-0.078992826,0.50232874,-0.151692416
all-cc-1947,0.068869117,-0.362446083,1.091826905,0.040081838,0.102201412,-0.045086949,-0.075789872,-0.773450309,-0.085575617,0.357284349,-0.007277386,0.50232874,-0.073225956
all-cc-1948,0.137282466,-0.341648512,1.091826905,0.040081838,0.01747743,-0.153978207,-0.13193962,-0.534820833,-0.082584499,0.27198331,-0.055087679,0.50232874,-0.082007516
all-cc-1949,1.359893152,2.487523271,1.255622655,1.900569775,1.966129024,1.821731632,1.777171236,-1.370023998,1.868106779,1.722100977,1.85732404,0.50232874,1.640588552
all-cc-1950,0.555161596,0.94549902,1.255622655,0.970325807,0.949441236,0.637895459,0.569163957,-1.370023998,0.656066296,0.698488506,0.685971862,0.50232874,0.593906458
all-cc-1951,0.328273537,0.821639816,0.600439656,0.632055273,0.610545307,0.388666791,0.305654545,-1.370023998,0.362098323,0.357284349,0.399110104,0.50232874,0.349659058
all-cc-1952,0.607708422,0.972442693,1.419418405,1.05489344,1.034165218,0.700202626,0.635859457,-1.370023998,0.729558289,0.783789545,0.757687301,0.50232874,0.654968309
all-cc-1953,0.84976593,1.089111979,2.238397154,1.477731608,1.45778513,1.011738461,0.973271358,-1.370023998,1.097018254,1.210294742,1.116264499,0.50232874,0.960277559
all-cc-1954,-0.002227783,-0.341648512,1.091826905,0.040081838,0.01747743,-0.107298258,-0.076661887,-0.749587361,-0.123997379,0.27198331,-0.031182533,0.50232874,-0.142910855
all-cc-1955,0.658774858,0.99805085,1.583214155,1.139461074,1.118889201,0.762509793,0.702839895,-1.370023998,0.803050282,0.869090585,0.829402741,0.50232874,0.716030164
all-cc-1956,0.445265005,0.887098445,0.928031155,0.80119054,0.779993271,0.513281125,0.43670845,-1.370023998,0.509082309,0.527886427,0.542540983,0.50232874,0.471782749
all-cc-1957,0.555161596,0.94549902,1.255622655,0.970325807,0.779993271,0.637895459,0.569163957,-1.370023998,0.6045969,0.527886427,0.638161569,0.50232874,0.585124893
all-cc-1958,1.359893152,2.487523271,1.255622655,1.900569775,1.966129024,1.821731632,1.777171236,-1.370023998,1.868106779,1.722100977,1.85732404,0.50232874,1.640588554
all-cc-2037,-1.332722024,-0.928406444,-0.873722093,-0.890162131,-0.660314429,-0.914591452,-0.765719419,0.181067594,-1.033298755,-0.495726044,-0.963483246,0.50232874,-1.032486325
all-cc-2038,-0.701333041,-0.928406444,-0.382334844,-0.721026864,-0.660314429,-0.766710745,-0.670626042,0.374954044,-0.814128178,-0.581027083,-0.772242074,0.50232874,-0.823157725
all-cc-2039,-1.490450905,-0.928406444,-1.037517843,-0.974729764,-0.745038411,-0.976426595,-0.812767666,0.322075921,-1.057406302,-0.751629162,-1.011293539,0.50232874,-0.932456279
all-cc-2040,-0.701333041,-0.928406444,-0.382334844,-0.721026864,-0.660314429,-0.766710745,-0.670626042,0.374954044,-0.814128178,-0.581027083,-0.772242074,0.50232874,-0.727389191
all-cc-2059,0.803871362,-0.928406444,-0.709926343,0.124649472,-0.660314429,0.421479441,-0.147086957,0.558360144,0.050165292,-0.154521887,-0.031182533,2.849208614,0.840802434
all-cc-2060,0.266818887,-0.928406444,-0.873722093,-0.298188696,-0.575590446,-0.190619462,-0.456653961,0.238515431,-0.349939557,-0.495726044,-0.437570023,2.849208614,0.078438857
all-cc-2061,0.266818887,-0.928406444,-0.873722093,-0.129053429,-0.575590446,-0.030591542,-0.384221162,-0.151309175,-0.311378627,-0.495726044,-0.38975973,4.022648551,0.252533093
all-cc-2064,0.938209743,-0.928406444,-0.709926343,0.124649472,-0.575590446,0.446311517,-0.142478635,0.698098125,0.182396758,-0.154521887,0.0883432,1.675768677,0.949906607
all-cc-2065,0.980864383,-0.776717957,-0.218539094,0.124649472,-0.490866464,0.667717981,0.010432674,0.181067594,0.276059864,0.101381231,0.279584372,1.675768677,0.989422228
all-cc-2066,0.803871362,-0.928406444,-0.873722093,0.124649472,-0.575590446,0.263683776,-0.221165957,0.870441636,0.067115073,-0.239822926,-0.031182533,1.675768677,0.653706333
all-cc-2067,0.328273537,-0.928406444,-0.873722093,-0.298188696,-0.660314429,-0.129728838,-0.439226364,0.181067594,-0.334011053,-0.495726044,-0.413664877,2.849208614,0.148123691
all-cc-2068,1.523313524,-0.420058602,-0.873722093,0.632055273,-0.490866464,1.11153365,0.206424957,0.912714572,0.849705999,-0.239822926,0.614256423,1.675768677,1.638690518
all-cc-2069,0.068869117,-0.715137781,-0.873722093,-0.298188696,-0.575590446,-0.215602125,-0.463225194,-0.005063397,-0.419741537,-0.495726044,-0.46147517,2.849208614,0.065261803
all-cc-2070,0.068869117,-0.928406444,-0.873722093,-0.551891597,-0.660314429,-0.516814879,-0.621729173,1.057771538,-0.506098945,-0.495726044,-0.604906048,0.50232874,-0.278731369
all-cc-2071,1.103117795,-0.289747999,-0.873722093,0.716622906,-0.236694517,0.852731513,0.157254102,-0.382965712,0.574569176,-0.325123965,0.446920397,1.675768677,1.211699094
all-cc-2072,-0.318284895,-0.928406444,-0.873722093,-0.467323963,-0.575590446,-0.522769795,-0.57525995,0.336176754,-0.645922217,-0.495726044,-0.652716341,1.675768677,-0.344188278
all-cc-2073,1.254266854,-0.289747999,-0.873722093,0.716622906,-0.236694517,1.099766027,0.250767743,-0.465220569,0.74004378,-0.325123965,0.56644613,4.022648551,1.560087538
all-cc-2074,1.18026725,-0.928406444,-0.873722093,0.462920006,-0.490866464,0.657258277,-0.001742863,0.886109227,0.455594808,-0.154521887,0.303489518,1.675768677,1.115746899
all-cc-2075,-0.153376842,-0.928406444,-0.873722093,-0.467323963,-0.660314429,-0.400125454,-0.542194338,0.040059268,-0.595743013,-0.495726044,-0.557095755,1.675768677,-0.309161112
all-cc-2076,0.068869117,-0.928406444,-0.873722093,-0.298188696,-0.660314429,-0.215602125,-0.463225194,-0.005063397,-0.460387475,-0.495726044,-0.485380316,2.849208614,-0.026170518
all-cc-2077,0.068869117,-0.928406444,-0.873722093,-0.467323963,-0.660314429,-0.372660427,-0.534841677,0.43958286,-0.50361729,-0.495726044,-0.557095755,1.675768677,-0.19597777
all-cc-2078,0.266818887,-0.928406444,-0.873722093,-0.467323963,-0.660314429,-0.190619462,-0.456653961,0.238515431,-0.361066571,-0.495726044,-0.437570023,4.022648551,0.078438857
all-cc-2079,-0.233956267,-0.732275754,-0.873722093,-0.551891597,-0.660314429,-0.613397234,-0.630423669,0.801504232,-0.631224016,-0.495726044,-0.604906048,-0.671111197,-0.557276397
all-cc-2080,0.266818887,-0.928406444,-0.873722093,-0.298188696,-0.660314429,-0.190619462,-0.456653961,0.238515431,-0.365672566,-0.495726044,-0.46147517,2.849208614,0.082725841
all-cc-2081,0.938209743,-0.928406444,-0.709926343,0.124649472,-0.575590446,0.446311517,-0.142478635,0.698098125,0.182396758,-0.154521887,0.0883432,1.675768677,0.854138072
all-cc-2082,-0.406728708,-0.928406444,-0.873722093,-0.63645923,-0.575590446,-0.732550679,-0.665451687,1.042785146,-0.711269875,-0.495726044,-0.724431781,-0.671111197,-0.683735883
all-cc-2083,-0.233956267,-0.772737412,-0.873722093,-0.551891597,-0.660314429,-0.613397234,-0.604134288,0.801504232,-0.62346526,-0.495726044,-0.604906048,-0.671111197,-0.461507862
all-cc-2084,-0.233956267,-0.77126875,-0.873722093,-0.63645923,-0.660314429,-0.613397234,-0.604134288,0.801504232,-0.63457331,-0.495726044,-0.604906048,-0.671111197,-0.461507862
all-cc-2085,-0.318284895,-0.928406444,-0.873722093,-0.63645923,-0.575590446,-0.673098198,-0.647991227,0.915795191,-0.679608362,-0.495726044,-0.676621488,-0.671111197,-0.522569498
all-cc-2087,-0.076227387,-0.76892815,-0.873722093,-0.551891597,-0.660314429,-0.493369042,-0.569717148,0.604092574,-0.541777387,-0.495726044,-0.509285463,-0.671111197,-0.426529491
all-cc-2089,-0.318284895,-0.778109646,-0.873722093,-0.467323963,-0.660314429,-0.522769795,-0.543450308,0.336176754,-0.655499936,-0.495726044,-0.604906048,-0.671111197,-0.539920648
all-cc-2091,-0.076227387,-0.928406444,-0.873722093,-0.467323963,-0.575590446,-0.493369042,-0.569717148,0.604092574,-0.546538422,-0.495726044,-0.604906048,1.675768677,-0.239578903
all-cc-2092,-0.233956267,-0.928406444,-0.873722093,-0.63645923,-0.660314429,-0.613397234,-0.654427686,0.801504232,-0.631732216,-0.495726044,-0.676621488,0.50232874,-0.453025578
all-cc-2099,1.325363754,-0.928406444,-0.873722093,0.462920006,-0.575590446,0.90039666,0.093908921,0.698098125,0.666686625,-0.239822926,0.399110104,4.022648551,1.455353998
all-cc-2123,0.756784596,-0.928406444,-0.709926343,0.124649472,-0.575590446,0.36001585,-0.163399515,0.61192637,0.05135145,-0.154521887,-0.007277386,1.675768677,0.779898946
all-cc-2124,0.894527181,-0.825469531,-0.709926343,0.124649472,-0.575590446,0.544527372,-0.053066153,0.45946865,0.19607194,-0.154521887,0.136153493,1.675768677,0.862870623
all-cc-2125,0.756784596,-0.928406444,-0.709926343,0.124649472,-0.575590446,0.36001585,-0.163399515,0.61192637,0.05135145,-0.154521887,-0.007277386,1.675768677,0.779898946
all-cc-2142,0.501045978,-0.928406444,-0.873722093,-0.129053429,-0.575590446,0.053443934,-0.274705581,0.030961956,-0.20965271,-0.325123965,-0.270233998,4.022648551,0.331242569
all-cc-2144,0.501045978,-0.928406444,-0.873722093,-0.129053429,-0.660314429,0.053443934,-0.360975076,0.030961956,-0.19666647,-0.495726044,-0.318044291,4.022648551,0.426827302
all-cc-2149,-0.499710041,-0.928406444,-0.873722093,-0.63645923,-0.660314429,-0.645010836,-0.637887327,0.353411105,-0.760474466,-0.495726044,-0.676621488,-0.671111197,-0.657549993
all-cc-2150,-0.597719779,-0.928406444,-0.873722093,-0.63645923,-0.660314429,-0.705939365,-0.654414186,0.637271004,-0.79005628,-0.495726044,-0.724431781,-0.671111197,-0.722947843
all-cc-2151,-0.318284895,-0.928406444,-0.873722093,-0.63645923,-0.660314429,-0.673098198,-0.647991227,0.915795191,-0.691272627,-0.495726044,-0.676621488,-0.671111197,-0.618338033
all-cc-2152,0.068869117,-0.928406444,-0.873722093,-0.467323963,-0.660314429,-0.372660427,-0.534841677,0.43958286,-0.508932779,-0.495726044,-0.557095755,1.675768677,-0.191570106
all-cc-2153,0.445265005,-0.249191677,-0.873722093,0.040081838,-0.490866464,0.154771527,-0.274705581,-0.26924932,-0.007133903,-0.495726044,-0.078992826,1.675768677,0.344535996
all-cc-2156,-0.233956267,-0.928406444,-0.873722093,-0.551891597,-0.660314429,-0.461491331,-0.558840656,0.254929099,-0.624581676,-0.495726044,-0.604906048,1.675768677,-0.278793495
all-cc-2157,-0.233956267,-0.928406444,-0.873722093,-0.467323963,-0.660314429,-0.461491331,-0.558840656,0.254929099,-0.625324828,-0.495726044,-0.604906048,1.675768677,-0.278790648
all-cc-2159,-0.002227783,-0.928406444,-0.873722093,-0.551891597,-0.660314429,-0.575648771,-0.639963506,1.168125881,-0.533691715,-0.495726044,-0.628811195,0.50232874,-0.25264759
